Transaction ID,Subscription ID,Transaction Type,Transaction Status,Escrow Status,Created Datetime,Created Timezone,Settlement Date,Disbursement Date,Merchant Account,Currency ISO Code,Amount Authorized,Amount Submitted For Settlement,Service Fee,Tax Amount,Tax Exempt,Purchase Order Number,Order ID,Descriptor Name,Descriptor Phone,Descriptor URL,Refunded Transaction ID,Payment Instrument Type,Card Type,Cardholder Name,First Six of Credit Card,Last Four of Credit Card,Credit Card Number,Expiration Date,Credit Card Customer Location,Customer ID,Payment Method Token,Credit Card Unique Identifier,Customer First Name,Customer Last Name,Customer Company,Customer Email,Customer Phone,Customer Fax,Customer Website,Billing Address ID,Billing First Name,Billing Last Name,Billing Company,Billing Street Address,Billing Extended Address,Billing City (Locality),Billing State/Province (Region),Billing Postal Code,Billing Country,Shipping Address ID,Shipping First Name,Shipping Last Name,Shipping Company,Shipping Street Address,Shipping Extended Address,Shipping City (Locality),Shipping State/Province (Region),Shipping Postal Code,Shipping Country,User,IP Address,Creating Using Token,Transaction Source,Authorization Code,Processor Response Code,Processor Response Text,Gateway Rejection Reason,Postal Code Response Code,Street Address Response Code,AVS Response Text,CVV Response Code,CVV Response Text,Settlement Amount,Settlement Currency ISO Code,Settlement Currency Exchange Rate,Settlement Base Currency Exchange Rate,Settlement Batch ID,Fraud Detected,Disputed Date,Authorized Transaction ID,Country of Issuance,Issuing Bank,Durbin Regulated,Commercial,Prepaid,Payroll,Healthcare,Affluent Category,Debit,Product ID,3DS - Status,3DS - PARes Status,3DS - ECI Flag,3DS - CAVV,3DS - Signature Verification,3DS - Version,3DS - XID,3DS - DS Transaction ID,3DS - Challenge Requested,3DS - Exemption Requested,3DS - SCA Exemption Type,3DS - Merchant Requested SCA exemption,PayPal Payer Email,PayPal Payment ID,PayPal Authorization ID,PayPal Debug ID,PayPal Capture ID,PayPal Refund ID,PayPal Custom Field,PayPal Payer ID,PayPal Payer First Name,PayPal Payer Last Name,PayPal Seller Protection Status,PayPal Transaction Fee Amount,PayPal Transaction Fee Currency ISO Code,PayPal Refund From Transaction Fee Amount,PayPal Refund From Transaction Fee Currency ISO Code,PayPal Payee Email,PayPal Payee ID,Apple Pay Card Last Four,Apple Pay Card Expiration Month,Apple Pay Card Expiration Year,Apple Pay Cardholder Name,Android Pay Source Card Last Four,Android Pay Source Card Type,Source Card Last Four,Acquirer Reference Number,Venmo Username
7x2ngfj3,,sale,settled,,08/26/2021 13:29:28,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,S53VX0,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
9gahn601,,sale,settled,,08/26/2021 13:29:31,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,MKSZVW,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
9hzee3m3,,sale,settled,,08/26/2021 13:29:42,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,0DP5RS,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
afqmerx7,,sale,settled,,08/26/2021 13:29:24,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,9P5LHX,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
aykqf3hs,,sale,settled,,08/26/2021 13:29:08,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,K5R470,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
b3jdswdz,,sale,settled,,08/26/2021 13:29:34,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,Z8CNLY,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
bm3dk4pk,,sale,settled,,08/26/2021 13:29:15,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,T1C0LK,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
byv8n590,,sale,settled,,08/26/2021 13:29:45,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,DJW8RM,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
efvath02,,sale,settled,,08/26/2021 13:29:17,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,1S9CMZ,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
f5b0yj4w,,sale,settled,,08/26/2021 13:29:37,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,4S9JMC,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
f9f8ww71,,sale,settled,,08/26/2021 13:29:25,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,JD0WT1,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
jbts7z0r,,sale,settled,,08/26/2021 13:29:46,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,HGT4P3,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
jyv46kqf,,sale,settled,,08/26/2021 13:29:08,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,ZPC3K1,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
n7jpfba7,,sale,settled,,08/26/2021 13:29:11,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,H1GYC5,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
p4ge3hsa,,sale,settled,,08/26/2021 13:29:00,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,1GZJXD,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
pppanqp0,,sale,settled,,08/26/2021 13:29:54,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,7NSK8L,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
pttjm1r5,,sale,settled,,08/26/2021 13:29:15,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,XYPBZH,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
q9pnmccq,,sale,settled,,08/26/2021 13:29:22,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,7HGDK4,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
qz6brdhh,,sale,settled,,08/26/2021 13:29:41,CDT,08/26/2021,08/27/2021,travelpayments,USD,10.00,10.00,,,false,,,,,,,Credit Card,Visa,,401288,1881,401288******1881,12/2022,US,,,,,,,,,,,,,,,,,,,94107,,,,,,,,,,,,Travell.williams@getbraintree.com,173.224.163.121,No,API,HG2S8K,1000,Approved,,M,I,Street Address not provided (I). Postal Code matches (M).,M,Matches (M).,10.00,USD,1,1,2021-08-26_travelpayments_d72wd5gv,,,,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,non_authenticated_transaction,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,
